Codigo;Descripcion_aperturas;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202307;2113,07;7,3;130,8;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202307;2157,824;6,5;123,3;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202307;1878,562;7,1;131,2;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202307;1519,38;6;113,8;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202307;1664,486;6;117,9;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202307;1557,484;5,8;112,4;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202307;1518,276;6,2;113,5;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202307;1537,022;8,6;115,4;Patagonia
01.1;Alimentos;Grupos;202307;1989,818;5,2;115,6;Pampeana
01.1;Alimentos;Grupos;202307;2047,63;4,9;109,3;Noreste
01.1;Alimentos;Grupos;202307;2015,048;4,8;111,3;Noroeste
01.1;Alimentos;Grupos;202307;2043,405;5,5;113;Cuyo
01.1;Alimentos;Grupos;202307;1866,481;7;115,6;Patagonia
01.2;Bebidas no alcohólicas;Grupos;202307;1721,462;8,5;111,8;Pampeana
01.2;Bebidas no alcohólicas;Grupos;202307;1863,003;9;134,8;Noreste
01.2;Bebidas no alcohólicas;Grupos;202307;1684,701;8,7;138;Noroeste
01.2;Bebidas no alcohólicas;Grupos;202307;1740,403;8,8;115,6;Cuyo
01.2;Bebidas no alcohólicas;Grupos;202307;1744,273;7,9;110,8;Patagonia
02.1;Bebidas alcohólicas;Grupos;202307;1695,545;9,2;129;Pampeana
02.1;Bebidas alcohólicas;Grupos;202307;1945,795;8,6;140,8;Noreste
02.1;Bebidas alcohólicas;Grupos;202307;1766,766;7,8;134,4;Noroeste
02.1;Bebidas alcohólicas;Grupos;202307;1695,451;8,2;126,4;Cuyo
02.1;Bebidas alcohólicas;Grupos;202307;1649,963;11,3;129;Patagonia
02.2;Tabaco;Grupos;202307;1328,241;9,8;115,9;Pampeana
02.2;Tabaco;Grupos;202307;1283,153;9,5;110,2;Noreste
02.2;Tabaco;Grupos;202307;1305,691;9,6;110,6;Noroeste
02.2;Tabaco;Grupos;202307;1296,81;9,4;109,9;Cuyo
02.2;Tabaco;Grupos;202307;1303,115;9,6;112,7;Patagonia
03.1;Prendas de vestir y materiales;Grupos;202307;2117,43;3;111,1;Pampeana
03.1;Prendas de vestir y materiales;Grupos;202307;1937,815;2,8;107,9;Noreste
03.1;Prendas de vestir y materiales;Grupos;202307;2166,236;3,6;115,3;Noroeste
03.1;Prendas de vestir y materiales;Grupos;202307;1811,093;3,9;104,7;Cuyo
03.1;Prendas de vestir y materiales;Grupos;202307;1973,277;5,4;112,3;Patagonia
03.2;Calzado;Grupos;202307;1714,011;3,3;99,8;Pampeana
03.2;Calzado;Grupos;202307;1540,142;7,9;111,9;Noreste
03.2;Calzado;Grupos;202307;1484,602;3,1;101,4;Noroeste
03.2;Calzado;Grupos;202307;1858,872;2,8;85,8;Cuyo
03.2;Calzado;Grupos;202307;1748,386;7,2;96;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202307;923,3758;5;90,5;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202307;980,7242;2,2;81;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202307;884,82;7,2;99,1;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202307;985,0812;6,7;92,3;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202307;806,3854;4,9;68,7;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;202307;1515,905;1,3;124,5;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;202307;2341,472;8,6;172,8;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;202307;2227,688;2,2;134,2;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;202307;1781,617;3;119,5;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;202307;2066,406;5,1;126,9;Patagonia
05.6;Bienes y servicios para la conservación del hogar;Grupos;202307;1581,31;5,5;113,4;Pampeana
05.6;Bienes y servicios para la conservación del hogar;Grupos;202307;1647,225;5,9;115,6;Noreste
05.6;Bienes y servicios para la conservación del hogar;Grupos;202307;1638,348;5,9;117,4;Noroeste
05.6;Bienes y servicios para la conservación del hogar;Grupos;202307;1547,844;6,3;111,2;Cuyo
05.6;Bienes y servicios para la conservación del hogar;Grupos;202307;1576,699;8,2;117,9;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202307;2533,4;9,8;113,5;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202307;2543,649;9,9;116,8;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202307;2531,818;10,6;116,1;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202307;2522,966;10,4;115,5;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202307;2566,306;10,3;116,2;Patagonia
07.1;Adquisición de vehículos;Grupos;202307;2860,589;4,9;99,3;Pampeana
07.1;Adquisición de vehículos;Grupos;202307;2774,406;6,3;93;Noreste
07.1;Adquisición de vehículos;Grupos;202307;2940,884;8,2;108,4;Noroeste
07.1;Adquisición de vehículos;Grupos;202307;2938,61;7,8;80,2;Cuyo
07.1;Adquisición de vehículos;Grupos;202307;2864,372;9,2;98,7;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;202307;1631,946;6,3;92,1;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;202307;1695,972;5,3;100;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;202307;1572,052;6,2;94;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;202307;1705,178;6,1;95,6;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;202307;1739,598;7,1;100,2;Patagonia
07.3;Transporte público;Grupos;202307;1481,794;8;113,1;Pampeana
07.3;Transporte público;Grupos;202307;1415,833;5,6;99,9;Noreste
07.3;Transporte público;Grupos;202307;1120,613;6,7;88,1;Noroeste
07.3;Transporte público;Grupos;202307;1379,812;1;84,7;Cuyo
07.3;Transporte público;Grupos;202307;1310,625;20,5;103,5;Patagonia
08.3;Servicios de telefonía e internet;Grupos;202307;1381,922;12,1;121,1;Pampeana
08.3;Servicios de telefonía e internet;Grupos;202307;1281,254;11,5;111,2;Noreste
08.3;Servicios de telefonía e internet;Grupos;202307;1422,397;10,9;118,4;Noroeste
08.3;Servicios de telefonía e internet;Grupos;202307;1242,661;11,7;114,4;Cuyo
08.3;Servicios de telefonía e internet;Grupos;202307;1171,8;12,3;106,7;Patagonia
09.4;Servicios recreativos y culturales;Grupos;202307;1314,304;6,3;101,3;Pampeana
09.4;Servicios recreativos y culturales;Grupos;202307;1015,959;8,5;82,8;Noreste
09.4;Servicios recreativos y culturales;Grupos;202307;1362,718;7,1;94,9;Noroeste
09.4;Servicios recreativos y culturales;Grupos;202307;1277,835;5,9;103,6;Cuyo
09.4;Servicios recreativos y culturales;Grupos;202307;1216,197;3;95,6;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202307;1991,258;11,3;140,2;Pampeana
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202307;2286,371;12,1;151,7;Noreste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202307;2057,075;10,9;138,8;Noroeste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202307;2031,344;10,6;139,4;Cuyo
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202307;1955,043;14,3;146,3;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;202307;2046,121;8,2;141,7;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;202307;2014,051;6,8;128,6;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;202307;2110,092;7;131,7;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;202307;2153,027;5,9;124,9;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;202307;1865,931;6,6;132,9;Patagonia
12.1;Cuidado personal;Grupos;202307;1604,571;5,8;114,9;Pampeana
12.1;Cuidado personal;Grupos;202307;1709,882;6,1;117,8;Noreste
12.1;Cuidado personal;Grupos;202307;1574,764;6;111,9;Noroeste
12.1;Cuidado personal;Grupos;202307;1565,053;6;111,5;Cuyo
12.1;Cuidado personal;Grupos;202307;1579,264;8,9;114;Patagonia
01.1.1;Pan y cereales;Clase;202307;1980,473;7,1;120,1;Pampeana
01.1.1;Pan y cereales;Clase;202307;1972,397;5,2;116,4;Noreste
01.1.1;Pan y cereales;Clase;202307;1953,994;5,5;116,7;Noroeste
01.1.1;Pan y cereales;Clase;202307;2046,478;6,3;116,6;Cuyo
01.1.1;Pan y cereales;Clase;202307;1768,486;7,1;107,8;Patagonia
01.1.2;Carnes y derivados;Clase;202307;1812,192;3,1;84,6;Pampeana
01.1.2;Carnes y derivados;Clase;202307;1839,093;3,5;77,4;Noreste
01.1.2;Carnes y derivados;Clase;202307;1810,75;2,6;78,1;Noroeste
01.1.2;Carnes y derivados;Clase;202307;1785,785;2,5;81,7;Cuyo
01.1.2;Carnes y derivados;Clase;202307;1705,542;3,4;90;Patagonia
01.1.4;Leche, productos lácteos y huevos;Clase;202307;2118,951;7,1;136,3;Pampeana
01.1.4;Leche, productos lácteos y huevos;Clase;202307;2250,196;5,3;133,9;Noreste
01.1.4;Leche, productos lácteos y huevos;Clase;202307;2181,66;6,7;130,8;Noroeste
01.1.4;Leche, productos lácteos y huevos;Clase;202307;2243,29;7,1;134;Cuyo
01.1.4;Leche, productos lácteos y huevos;Clase;202307;2126,71;10,8;138,7;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;202307;1830,859;4,6;94,9;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;202307;2628,134;3,9;82,3;Noreste
01.1.5;Aceites, grasas y manteca;Clase;202307;2261,576;4;91,2;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;202307;1897,625;4,2;92,8;Cuyo
01.1.5;Aceites, grasas y manteca;Clase;202307;1779,922;5,2;97,6;Patagonia
01.1.6;Frutas;Clase;202307;2074,737;4,1;147,8;Pampeana
01.1.6;Frutas;Clase;202307;2048,961;4,2;153,4;Noreste
01.1.6;Frutas;Clase;202307;1875,448;4,3;140,7;Noroeste
01.1.6;Frutas;Clase;202307;1997,907;3,5;142,6;Cuyo
01.1.6;Frutas;Clase;202307;2008,813;9,6;151,2;Patagonia
01.1.7;Verduras, tubérculos y legumbres;Clase;202307;2333,412;5,2;171,2;Pampeana
01.1.7;Verduras, tubérculos y legumbres;Clase;202307;2317,07;7,4;166,8;Noreste
01.1.7;Verduras, tubérculos y legumbres;Clase;202307;2415,295;6,6;174,4;Noroeste
01.1.7;Verduras, tubérculos y legumbres;Clase;202307;2662,99;9,8;167,7;Cuyo
01.1.7;Verduras, tubérculos y legumbres;Clase;202307;2125,794;8,4;165,8;Patagonia
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202307;2354,316;9;164,8;Pampeana
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202307;2986,422;7,4;202;Noreste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202307;2845,631;9,1;201,6;Noroeste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202307;2594,716;10,6;182,7;Cuyo
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202307;2269,682;15,1;170;Patagonia
01.2.1;Café, té, yerba y cacao;Clase;202307;2141,798;8,2;108,6;Pampeana
01.2.1;Café, té, yerba y cacao;Clase;202307;2219,296;7,1;105;Noreste
01.2.1;Café, té, yerba y cacao;Clase;202307;2076,708;8,2;114,9;Noroeste
01.2.1;Café, té, yerba y cacao;Clase;202307;2079,029;6,8;110,5;Cuyo
01.2.1;Café, té, yerba y cacao;Clase;202307;2074,144;6,7;102,7;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202307;1556,129;8,6;113,6;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202307;1740,675;9,8;150,7;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202307;1617,837;8,8;143,7;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202307;1642,092;9,6;117,6;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202307;1628,008;8,4;114,6;Patagonia
04.1.1;Alquiler de la vivienda;Clase;202307;910,8661;5,1;90,2;Pampeana
04.1.1;Alquiler de la vivienda;Clase;202307;973,7692;2,1;80,3;Noreste
04.1.1;Alquiler de la vivienda;Clase;202307;872,3106;7,4;100;Noroeste
04.1.1;Alquiler de la vivienda;Clase;202307;980,5169;6,8;92,3;Cuyo
04.1.1;Alquiler de la vivienda;Clase;202307;797,9486;4,9;67,9;Patagonia
06.4.1;Gastos de prepagas;Clase;202307;1527,784;8,6;105,9;Pampeana
06.4.1;Gastos de prepagas;Clase;202307;1436,357;8,8;95,3;Noreste
06.4.1;Gastos de prepagas;Clase;202307;1380,022;8,7;100,5;Noroeste
06.4.1;Gastos de prepagas;Clase;202307;1622,001;8,1;104,4;Cuyo
06.4.1;Gastos de prepagas;Clase;202307;1544,285;8,4;103,6;Patagonia
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202307;1510,795;6,7;86,9;Pampeana
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202307;1537,419;6,7;97,3;Noreste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202307;1412,409;6,5;89,5;Noroeste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202307;1520,921;7,7;90,7;Cuyo
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202307;1591,816;6,8;92,7;Patagonia
0;Nivel general;Nivel general y divisiones COICOP;202307;1789,428;6,2;114,6;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202307;1941,668;6;118,6;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202307;1465,775;8,7;118,3;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202307;2146,478;2,6;113;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202307;1359,47;3,6;115;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202307;1845,96;5,9;113,5;GBA
06;Salud;Nivel general y divisiones COICOP;202307;1841,495;8,3;105,7;GBA
07;Transporte;Nivel general y divisiones COICOP;202307;1636,961;3,9;104,7;GBA
08;Comunicación;Nivel general y divisiones COICOP;202307;1389,74;12,6;120,4;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;202307;1774,182;12,3;112,8;GBA
10;Educación;Nivel general y divisiones COICOP;202307;1653,536;7,2;113,9;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202307;2002,074;6,8;122,9;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202307;1579,88;6,5;117,5;GBA
01.1;Alimentos;Grupos;202307;1997,186;5,7;117,8;GBA
01.2;Bebidas no alcohólicas;Grupos;202307;1578,104;8,1;125,8;GBA
02.1;Bebidas alcohólicas;Grupos;202307;1647,868;7,9;128,7;GBA
02.2;Tabaco;Grupos;202307;1326,122;9,5;109,2;GBA
03.1;Prendas de vestir y materiales;Grupos;202307;2247,18;2,2;115,7;GBA
03.2;Calzado;Grupos;202307;1849,863;4;103,8;GBA
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202307;1044,367;5,3;86,4;GBA
04.3;Mantenimiento y reparación de la vivienda;Grupos;202307;2145,371;6,7;112,6;GBA
04.5;Electricidad, gas y otros combustibles;Grupos;202307;1906,151;0,4;160,7;GBA
05.6;Bienes y servicios para la conservación del hogar;Grupos;202307;1563,139;5,4;111,9;GBA
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202307;2415,791;9,2;114,2;GBA
07.1;Adquisición de vehículos;Grupos;202307;2750,2;2,5;106,7;GBA
07.2;Funcionamiento de equipos de transporte personal;Grupos;202307;1517,403;6,1;89,3;GBA
07.3;Transporte público;Grupos;202307;1100,603;2,3;134,3;GBA
08.3;Servicios de telefonía e internet;Grupos;202307;1357,344;12,1;119,3;GBA
09.1;Equipos audiovisuales, fotográficos y de procesamiento de la información;Grupos;202307;1759,432;10,8;106,1;GBA
09.4;Servicios recreativos y culturales;Grupos;202307;1493,232;9,3;109,2;GBA
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202307;2003,854;10,7;143,1;GBA
11.1;Restaurantes y comidas fuera del hogar;Grupos;202307;1989,035;6,1;124,7;GBA
12.1;Cuidado personal;Grupos;202307;1604,268;6,7;111,6;GBA
01.1.1;Pan y cereales;Clase;202307;1911,784;7,4;121,9;GBA
01.1.2;Carnes y derivados;Clase;202307;1812,85;3,1;87,2;GBA
01.1.4;Leche, productos lácteos y huevos;Clase;202307;2210,954;7,8;141,1;GBA
01.1.5;Aceites, grasas y manteca;Clase;202307;1751,597;4;96;GBA
01.1.6;Frutas;Clase;202307;2046,115;5,6;145,7;GBA
01.1.7;Verduras, tubérculos y legumbres;Clase;202307;2401,571;4,9;153,2;GBA
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202307;2131,567;11,6;154,3;GBA
01.2.1;Café, té, yerba y cacao;Clase;202307;2019,068;7,3;100,6;GBA
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202307;1454,449;8,5;137,5;GBA
04.1.1;Alquiler de la vivienda;Clase;202307;1021,289;6,5;78,6;GBA
06.4.1;Gastos de prepagas;Clase;202307;1482,47;8,5;102,1;GBA
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202307;1347,207;6,5;79,8;GBA
0;Nivel general;Nivel general y divisiones COICOP;202308;2060,633;12,2;123,6;Pampeana
0;Nivel general;Nivel general y divisiones COICOP;202308;2160,55;14,2;126,1;Noreste
0;Nivel general;Nivel general y divisiones COICOP;202308;2124,297;13,7;126;Noroeste
0;Nivel general;Nivel general y divisiones COICOP;202308;2078,483;12,3;119,7;Cuyo
0;Nivel general;Nivel general y divisiones COICOP;202308;2000,969;12,1;122,5;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202308;2268,531;15,6;131,8;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202308;2385,293;17,6;131,4;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202308;2326,187;17,9;135,3;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202308;2331,567;15,9;130,1;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202308;2109,871;13,8;129,2;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202308;1637,173;9;127,3;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202308;1848,947;11,8;140,7;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202308;1662,76;10,3;129,3;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202308;1582,572;8,7;121,5;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202308;1557,814;8,1;122,5;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202308;2210,304;9,9;108,1;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202308;2025,026;11,7;111;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202308;2139,242;9,9;108,4;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202308;1980,576;8,6;98,7;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202308;2090,951;9,7;111,6;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202308;1363,055;7,1;109,8;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202308;1890,717;7,1;133,5;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202308;1764,886;5,1;109,7;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202308;1538,021;7;105,9;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202308;1552,484;7,5;111,2;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202308;2035,829;13,4;122,7;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202308;2168,181;16,2;134,9;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202308;2070,481;15,6;131,3;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202308;1998,944;11,1;120;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202308;2108,766;14,5;128,9;Patagonia
06;Salud;Nivel general y divisiones COICOP;202308;2386,104;14,5;129;Pampeana
06;Salud;Nivel general y divisiones COICOP;202308;2537,985;17,9;135,5;Noreste
06;Salud;Nivel general y divisiones COICOP;202308;2408,444;14,3;133;Noroeste
06;Salud;Nivel general y divisiones COICOP;202308;2496,825;13,2;131,6;Cuyo
06;Salud;Nivel general y divisiones COICOP;202308;2259,329;14,6;127,1;Patagonia
07;Transporte;Nivel general y divisiones COICOP;202308;2163,123;11,2;107,9;Pampeana
07;Transporte;Nivel general y divisiones COICOP;202308;2163,036;11;102,9;Noreste
07;Transporte;Nivel general y divisiones COICOP;202308;1895,727;11,3;107;Noroeste
07;Transporte;Nivel general y divisiones COICOP;202308;2163,838;11,2;102,4;Cuyo
07;Transporte;Nivel general y divisiones COICOP;202308;2331,11;12,4;112,5;Patagonia
08;Comunicación;Nivel general y divisiones COICOP;202308;1464,482;3,7;121,1;Pampeana
08;Comunicación;Nivel general y divisiones COICOP;202308;1480,735;6,3;115,2;Noreste
08;Comunicación;Nivel general y divisiones COICOP;202308;1590,48;4,4;118,3;Noroeste
08;Comunicación;Nivel general y divisiones COICOP;202308;1368,093;3,6;111,5;Cuyo
08;Comunicación;Nivel general y divisiones COICOP;202308;1290,028;4,6;106,6;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;202308;1899,952;10,8;123,3;Pampeana
09;Recreación y cultura;Nivel general y divisiones COICOP;202308;1868,912;12,9;125,9;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;202308;1890,559;10,8;115,9;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;202308;1928,559;13;129,1;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;202308;1979,138;16,9;141,6;Patagonia
10;Educación;Nivel general y divisiones COICOP;202308;1489,029;7;112,7;Pampeana
10;Educación;Nivel general y divisiones COICOP;202308;1444,044;5,4;99,4;Noreste
10;Educación;Nivel general y divisiones COICOP;202308;1625,385;10,8;117,2;Noroeste
10;Educación;Nivel general y divisiones COICOP;202308;1391,938;8,6;106,1;Cuyo
10;Educación;Nivel general y divisiones COICOP;202308;1290,135;10,9;106,6;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202308;2286,559;11,4;149,3;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202308;2269,127;12,4;138,9;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202308;2431,849;15,1;147,9;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202308;2475,48;14,7;139,9;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202308;2087,186;11,1;141,1;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202308;1657,052;9,1;113;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202308;1876,107;12,7;124,4;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202308;1702,651;9,3;115;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202308;1660,839;9,4;116,3;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202308;1679,035;9,2;117;Patagonia
01.1;Alimentos;Grupos;202308;2310,094;16,1;133,3;Pampeana
01.1;Alimentos;Grupos;202308;2415,926;18;129,6;Noreste
01.1;Alimentos;Grupos;202308;2390,044;18,6;133,6;Noroeste
01.1;Alimentos;Grupos;202308;2379,554;16,5;131,1;Cuyo
01.1;Alimentos;Grupos;202308;2128,769;14,1;130,2;Patagonia
01.2;Bebidas no alcohólicas;Grupos;202308;1902,322;10,5;116,9;Pampeana
01.2;Bebidas no alcohólicas;Grupos;202308;2118,537;13,7;150,6;Noreste
01.2;Bebidas no alcohólicas;Grupos;202308;1882,063;11,7;152,1;Noroeste
01.2;Bebidas no alcohólicas;Grupos;202308;1917,111;10,2;119,9;Cuyo
01.2;Bebidas no alcohólicas;Grupos;202308;1933,759;10,9;119,3;Patagonia
02.1;Bebidas alcohólicas;Grupos;202308;1895,426;11,8;138,5;Pampeana
02.1;Bebidas alcohólicas;Grupos;202308;2233,616;14,8;159,2;Noreste
02.1;Bebidas alcohólicas;Grupos;202308;2019,468;14,3;149;Noroeste
02.1;Bebidas alcohólicas;Grupos;202308;1902,346;12,2;137,7;Cuyo
02.1;Bebidas alcohólicas;Grupos;202308;1824,983;10,6;135,4;Patagonia
02.2;Tabaco;Grupos;202308;1406,586;5,9;115,2;Pampeana
02.2;Tabaco;Grupos;202308;1359,646;6;109,4;Noreste
02.2;Tabaco;Grupos;202308;1384,516;6;110,3;Noroeste
02.2;Tabaco;Grupos;202308;1370,762;5,7;108,5;Cuyo
02.2;Tabaco;Grupos;202308;1380,066;5,9;112,2;Patagonia
03.1;Prendas de vestir y materiales;Grupos;202308;2303,798;8,8;109,6;Pampeana
03.1;Prendas de vestir y materiales;Grupos;202308;2134,642;10,2;109;Noreste
03.1;Prendas de vestir y materiales;Grupos;202308;2387,292;10,2;112,1;Noroeste
03.1;Prendas de vestir y materiales;Grupos;202308;1945,196;7,4;103,1;Cuyo
03.1;Prendas de vestir y materiales;Grupos;202308;2141,209;8,5;114;Patagonia
03.2;Calzado;Grupos;202308;1949,337;13,7;103,4;Pampeana
03.2;Calzado;Grupos;202308;1784,326;15,9;116,4;Noreste
03.2;Calzado;Grupos;202308;1619,281;9,1;97,8;Noroeste
03.2;Calzado;Grupos;202308;2074,092;11,6;88,5;Cuyo
03.2;Calzado;Grupos;202308;1974,332;12,9;105,5;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202308;989,2567;7,1;94,4;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202308;1049,635;7;87,7;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202308;911,7327;3;86,1;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202308;1039,805;5,6;92;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202308;868,5615;7,7;74,4;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;202308;1562,339;3,1;122,3;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;202308;2424,419;3,5;160;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;202308;2317,17;4;123,3;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;202308;1838,26;3,2;115,8;Cuyo
